Kommentar-ID;Artikel-ID;Datum;Titel;Anzahl_Kommentare;Problematisierung;Lösungsvorschlag;Anzahl_Lösungsvorschläge;I_Ausführlichkeit;Konstruktive_Wortwahl;Mitigation/Adaption;Bürger_innen;II_Ausführlichkeit;Kommentar;User-Name;Lösungsansätze;Haltung_Lösungsansätze;Haltung_Klimakrise;Adressat_in;Lob;Kritik;Beleidigung_Inzivilität
SO_012_002;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;Danke, liebe Spiegel-Redaktion, dass ihr die Klimakrise konsequent immer wieder zum Thema macht.;;4;99;1;7;1;4;3
SO_012_003;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;Laut Oliver Krischer (Grüne) war Armin laschet 2021 mit seiner Politik für etliche klimatote weltweit verantwortlich. Jetzt regieren die grünen, sind die jetzt für die klimatoten 2022 verantwortlich?;;4;99;;1;4;4;3
SO_012_004;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;Es war schon heiß. Aber richtig extrem kam es mir jetzt nicht vor, und das obwohl ich hier am Rhein im Homeoffice im zweiten Stock auf der Südseite den ganzen Tag in der Bude sitze (ohne Klimaanlage natürlich).;;4;99;2;9;4;4;3
SO_012_005;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;Was will man denn nun? Auf der einen Seite wird berechtigterweise der Klimawandel beklagt, auf der anderen Seite beklagt man den Verlust von Menschenleben. Für den Globus wäre eine Halbierung der Menschheit die bessere Lösung.;;2;99;1;9;4;4;3
SO_012_006;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;Mein Schwiegervater war im August in München zu Gast. Er stammt aus Südostasien. Es hatte tagsüber 29 C und war sonnig. Ihm war kalt, er hat hier gefroren. Ich musste ihm ausreden, dass er mit warmer Jacke und Mütze in die Stadt geht. Winter gibt es bei ihm nicht. Die niedrigsten Temperaturen im Jahr sind bei 24 C. Ich bin oft in Südostasien. Auch an 40 C oder im Sommer 45 C gewöhnt man sich. Wenn es heiss ist, muss man sich eben entsprechend kleiden und verhalten. Ich denke nicht, dass wir alle an der Hitze sterben werden, das ist Unsinn.;;2;99;2;6;4;4;3
SO_012_007;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;Also wirken die weniger Kältetoten doch in gewissen Masse ausgleichend. Jedenfalls bisher., da die Klimaerwärmung die 2 Grad noch nicht erreicht hat. Also kein Grund zur Panik, sondern zu effektivem und nicht aktivistischem Handeln.;;4;99;2;9;4;4;3
SO_012_008;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;Ist jetzt bei der Übersterblichkeit wegen der Hitze schon die Übersterblichkeit wegen Corona schon mit dabei, oder kommt die Übersterblichkeit wegen Corona noch dazu?;;4;99;9;9;4;4;3
SO_012_009;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;"Im Juli 2022 war die Übersterblichkeitsrate in der EU 16% höher als im Durchschnitt der Jahre 2016-2019 (Eurostat).
Dabei haben die Länder in der EU mit der höchsten Corona-Impfrate die höchsten Sterblichkeitsraten. Wohl reiner Zufall…";;4;99;9;9;4;4;3
SO_012_010;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;Die Überbevölkerung ist die Hauptursache für den Klimawandel. Wir müssen auf 4 Milliarden Menschen runter.;;2;99;1;9;4;4;3
SO_012_011;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;"Das Problem ist, dass ältere Menschen zu wenig trinken, weil ihnen das Gefühl von Durst abhanden kommt.

Der Mensch besteht hauptsächlich aus Wasser.

Je älter man wird, umso mehr nimmt der Wasseranteil in unserem Körper ab.

Bei Neugeborenen noch etwa 80 Prozent Wasseranteil, bei älteren Menschen sinkt er auf etwa 50 Prozent.

Wasser und Trinken ist lebenswichtig. Der menschliche Körper benötigt ausreichend Flüssigkeit in Form von Wasser um zu funktionieren und alle Zellen versorgen zu können.

Und bei großer Hitze bekommen eben ältere Menschen Probleme.

Sie trocknen quasi aus.";;4;99;9;9;4;4;3
SO_012_012;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;"Der Vorteil der Klimaerwärmung scheint zu sein, das die Alten Konservativen massenhaft den Hitzetod sterben.
Die Bevölkerung wird jünger, jüngere Leute sind mehr der Zukunft zugewandt.";;2;99;1;9;4;4;3
SO_012_013;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;"Will man das jetzt echt den Menschen auftischen? Todesursache Klimawandel.

In Island gibt es beispielsweise eine Übersterblichkeit von 55,6%. Die Jahresdurchschnittstemperatur ist 6,9 Grad!!!

Lückenpresse!!!!";;4;99;3;7;4;2;2
SO_012_014;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;100.000 Tote. Und wir haben jetzt schon Fachkräftemangel. Wo soll das noch enden?;;4;99;1;9;4;4;3
SO_012_015;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;"Komisch, das der SP wie Trump argumentiert, nur eben um 180 Grad gedreht. Aber genauso lächerlich. Es war das Wetter, das Klima ist der ""Durchschnitt"".";;4;99;2;7;4;1;3
SO_012_016;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;"Ökologische Frage: Müssen wir in Zukunft mit unerträglichen Temperaturen zurecht kommen?

Ökonomische Frage: Wer kann sich alles eine Klimaanlage oder einen Pool leisten?";;2;99;1;9;4;4;3
SO_012_017;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;"Der Autor schreibt eigentlich nur zum Thema Klima und CO2.
Jetzt also Statistikexperte im Bereich Sterblichkeit";;4;99;9;7;4;1;3
SO_012_018;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;"""Der vergangene Sommer war in Europa der heißeste seit mindestens 500 Jahren.""

Echt? Ich hätte mein Vermögen auf 2003 verzockt.";;4;99;9;7;4;4;3
SO_012_019;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;"auch wenn sich hier wieder einige lustig machen, es wird ernst. Tatsächlich beneide ich euch ein wenig. In der Tat ist das Individuum alleine zu klein um irgendeine Schuld am Klimawandel zu haben, in der Masse aber sehr wohl. Und wer die Gabe hat, sich hier als unschuldiges Individuum zu sehen, lebt sorgenfrei sein Leben mit allen Annehmlichkeiten wie Flugreisen, Poolbau, Kreuzfahrt was weiß ich.
Wer erkannt hat, das genau das Verhalten unseren Kindern den Planeten vor Ihren Augen zerdeppert, aber als Individuum auch halt nix machen kann, übt Verzicht ohne Aussicht auf Erfolg.
Ein Dilemma.
Knorkator sagt: Tut uns leid liebe Kinder, alles aufgefressen, für euch ist nichts mehr da, euch ham wir ganz vergessen!";;4;99;1;6;4;4;3
SO_012_020;SO_012;221013;Was 100.000 Tote zusätzlich mit dem Klimawandel zu tun haben;441;1;2;0;99;2;99;99;99;Tatsächlich lässt eine Erhöhung der Durchschnittstemperatur die Sterblichkeiten sinken. Die höheren Sterblichkeiten im Februar und März würden nämlich mehr sinken als die Übersterblichkeit im Sommer. Noch ist Kälte für mehr Tote als die Hitze zuständig.;;4;99;2;9;4;1;3
SO_020_001;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2026;463;1;2;0;99;2;99;99;99;"Mein Reden seit etwa 1980. Da war es zehn vor Zwölf. Heute ist es ... lassen wir das. Es wird, wenn überhaupt, nur eine technische Lösung (CO2-Bindung) überhaupt noch etwas retten können. Stattdessen fördern wir Elektroautos und Wärmepumpen, streichen aber die Förderung für PV und Batterien. Ich bekomme für meinen eingespeisten Strom weniger als sieben Cent, ab Juli bei Volleinspeisung immerhin etwas mehr als 13, muss dann aber vielleicht noch in diesem Jahr 40 Cent oder mehr für meinen für 6 bzw. 13 Cent verkauften Strom zahlen. Da wird der Strom für die Wärmepumpen und Elektrokarren wohl noch lange Jahre aus ""guter deutscher Braunkohle"" (Vorsicht, Ironie) erzeugt werden. Na dann, gute Nacht.";;2;99;1;1;4;4;3
SO_020_002;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2027;463;1;2;0;99;2;99;99;99;"Tjo. Wenn die Vernunft versagt...
Pakistan/Indien - das sind 2,2 Mrd Menschen mit Atomwaffen. Ein versinkendes Atoll hat keine Stimme in der Welt, diese beiden Länder schon.";;4;99;2;9;4;4;3
SO_020_003;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2028;463;1;2;0;99;2;99;99;99;Das Klima ist doch momentan völlig egal. Das einzig wichtige Ziel der Gegenwart ist, dass die Ukraine in die NATO kommt. Alles andere kann doch warten.;;4;99;2;9;4;4;3
SO_020_004;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2029;463;1;2;0;99;2;99;99;99;"Die Menschheit wird's wohl nur auf die harte Tour lernen.
Möglich, dass die Lernkurve dann aber nur noch äußerst kurz sein wird…";;4;99;1;9;4;4;3
SO_020_005;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2030;463;1;2;0;99;2;99;99;99;"Eine 50:50 Vermutung ist eine Meldung wert? Kommt wieder, wenn was Belastbares dabei ist.
Was soll dieser Unfug? Ängste schüren?

Übrigens besteht für morgen die Chance , das es regnet. 50:50.......";;4;99;3;7;4;1;3
SO_020_006;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2031;463;1;2;0;99;2;99;99;99;Ich halte es für ausgemachten Blödsinn, dass, wie im Artikel kolportiert, die Klimaerwärmung genau ab 1,5 Grad plus für den Menschen zunehmend schädlich wirkt. Der Schaden tritt doch angeblich bereits auf und verstärkt sich zunehmender Wärme. Es ist völlig eindeutig, dass der Ausstoß klimaschädlicher Gase trotz aller Bemühungen fortlaufend zunimmt, statt abnimmt. Belege dafür sind beispielsweise die Umstellung der Gasimporte von Pipelinegas auf klimaschädliches Frackinggas. Fridays for Future müsste eigentlich gegen die EU-Embargopolitik protestieren.;;2;99;1;5;4;1;3
SO_020_007;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2032;463;1;2;0;99;2;99;99;99;Dann wird es bald ähnlich warm wie es vor 100.000, 200.000 und 300.000 Jahren schon mal war ... wo ist das Problem ?;;4;99;3;9;4;4;3
SO_020_008;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2033;463;1;2;0;99;2;99;99;99;Na wenigstens sind die Leute hier vernünftig, das Auto lassen in der Großstadt alle Links liegen und fahren klimaschonend. Deshalb sieht man dort auch schon lange keine blechlawinen mehr. Und in der Kantine hat der grünkern-pattie die Currywurst längst abgelöst.;;2;99;1;6;4;4;3
SO_020_009;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2034;463;1;2;0;99;2;99;99;99;Tja, und der Mensch wird erst reagieren, wenn das Kind im Brunnen nicht mehr schreit, also symbolisch um 10 nach 12.;;4;99;1;9;4;4;3
SO_020_010;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2035;463;1;2;0;99;2;99;99;99;Bei den 1,5 Grad wird es ja nicht bleiben. da braucht man doch nur die bisherige Entwicklung zu extrapolieren!;;4;99;1;9;4;4;3
SO_020_011;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2036;463;1;2;0;99;2;99;99;99;"Keine Sorge, gleich kommen die Relativierer und erzählen uns, daß es nicht weiter schlimm ist. Das Klima hat sich eh schon immer geändert und das bissl CO2 kann gar keinen Einfluss auf den Wärmehaushalt der Erde haben.
Also, gehen Sie weiter, hier gibt es nichts zu sehen.";;4;99;2;9;4;4;3
SO_020_012;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2037;463;1;2;0;99;2;99;99;99;Auch wenn viele Euphemisten es anders sehen: es geht dem Ende entgegen. Was bleibt, ist der Wahlspruch Luthers. Diese Sache mit dem Apfelbäumchen. Wir gehen einer totalitären Regierungsform entgegen, weil sonst der Ansturm der Flüchtenden nicht aufzuhalten sein wird. Wir werden in Bunker ähnlichen Behausungen leben müssen, um der Natur zu trotzen. Da helfen jetzt keine Zoo-, Natur- und Wissenschaftssendungen. Wir sind zur Dummheit verdammt;;4;99;1;9;4;4;3
SO_020_013;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2038;463;1;2;0;99;2;99;99;99;Es gibt momentan wahrscheinlich mehr Menschen in D die sich sorgen um die Heizkosten im nächsten Winter machen als um die Erderwärmung;;4;99;2;6;4;4;3
SO_020_014;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2039;463;1;2;0;99;2;99;99;99;Es ist der Klimawandel. Ich bin auf die Punktlandung 2026 gespannt.;;4;99;1;9;4;4;3
SO_020_015;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2040;463;1;2;0;99;2;99;99;99;Wir bauen einfach ne Rakete und ziehen die Erde ein paar Kilometer von der Sonne weg. Dann wirds was kühler und der Februar kann seine 30 oder 31 Tage bekommen!;;4;99;9;9;4;4;3
SO_020_016;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2041;463;1;2;0;99;2;99;99;99;"50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2026?
Doch wie dramatisch ist das konkret?
.
Ach, nicht alles so eng sehen!
- Der Ostseestrand reich dann bis Berlin, spart die Anreise!
- Der Rhein usw. fällt im Sommer trocken! Da können wir uns die Brückenreparaturen sparen
- Wenn ein ""richtiger"" Regenguss, ein kleiner Sturm mal die Dörfer & Kleinstädte gut ""durchkärchert"", alles ""Blitz Bank"" hinterher
- usw.
.
Und was wir an Heizung usw. sparen hat auch noch keiner berechnet!
.
Das der Meeresspiegel steigt, kann man mit leben. Strand an der Lippe, der Ruhrpott als Halbinsel, Dorsch&Hering angeln im Fjord an der Lorelei.....
.
Think positiv, kann ich da nur sagen! :-((";;4;99;2;9;4;4;3
SO_020_017;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2042;463;1;2;0;99;2;99;99;99;"Die Vereinten Nationen sind alarmiert: Die wichtige Temperaturschwelle von mehr als 1,5 Grad über dem vorindustriellen Niveau könnte bald gerissen werden. Doch wie dramatisch ist das konkret?

Am dramatischsten in Deutschland auf jeden Fall! Bei uns ist ja laut Umfragen weltweit gesehen, die Furcht am höchsten. FFF und Flugscham sind sehr deutsche Themen. Wird wohl auch an den Medien und deren Stimmungsmache liegen. Deshalb auch unsere Sonderwege, was die Energiebewirtschaftung angeht, die uns jetzt auf die Füße fällt.";;4;99;2;9;4;2;3
SO_020_018;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2043;463;1;2;0;99;2;99;99;99;"die erde hat millionen jahre gebraucht, um die fossile energie zu erschaffen.

wir feuern die energie innert 100 jahren in die atmosphäre.
und dennoch gibt es leute, die denken, das hat keinen einfluss und es ändert sich nichts.

immer schön wegschauen.";;4;99;1;6;4;4;3
SO_020_019;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2044;463;1;2;0;99;2;99;99;99;Alarmismus. Mir fehlen die konkreten Szenarien und die Kostenanalysen zur Reduktion der Treibhausgase. Die Energietransition benötigt halt Zeit. Bis in 20 Jahren wird sie abgeschlossen sein und sie wird billiger als das weitere Verbrennen fossiler Energien.;;2;99;2;7;4;1;3
SO_020_020;SO_020;220510;50:50-Chance für mehr als 1,5 Grad Erderwärmung bis 2045;463;1;2;0;99;2;99;99;99;War schön mit euch, an dieser Stelle danke an alle egoistischen und ignoranten Menschen die aktiv oder passiv dazu beitragen, dass wir unseren Lebensraum zerstören. Große Klasse.;;4;99;1;6;4;4;3
SO_003_001;SO_003;221026;Die Klimakrise gefährdet unsere Gesundheit jetzt schon;459;1;1;1;2;1;1;2;2;Welche Branche ist nun besonders wichtig?;;1;9;1;9;4;4;3
SO_003_002;SO_003;221026;Die Klimakrise gefährdet unsere Gesundheit jetzt schon;459;1;1;1;2;1;1;2;2;Dem möchte ich nicht widersprechen! Klar ist aber auch, dass weniger Wohlstand weniger Mittel für das Gesundheitswesen bedeuten und somit auch mehr Todesfälle. Jede Medaille hat zwei Seiten;;4;9;2;9;4;4;3
SO_003_003;SO_003;221026;Die Klimakrise gefährdet unsere Gesundheit jetzt schon;459;1;1;1;2;1;1;2;2;"Die Auswirkungen unseren Handelns sind lange bekannt.
Auch dass die Öl lobby um die Auswirkungen des co2 Ausstoßes schn lange bescheid weiß und die Erkenntnisse seit Jahrzehnten gezielt torpediert, um weiter Mrd zu verdienen.
Man könnte meinen, der Mensch wird angesichts der mittlerweile spürbaren klimakatastrophe vernünftiger und versucht etwas zu verändern.
Was muss man jedoch leider beobachten, neue Feindbilder werden aufgebaut, nämlich Wissenschaftler, Umweltschützer und Menschen, die sich schon bemühen etwas zu verändern.
Menschen, die wissentlich unsere Lebensgrundlage zerstören, bleiben unbehelligt...
Zum verzweifeln!";;4;9;1;9;4;4;3
SO_003_004;SO_003;221026;Die Klimakrise gefährdet unsere Gesundheit jetzt schon;459;1;1;1;2;1;1;2;2;"Was für eine absurde Herleitung. Wer ""Klimakrise"" schreibt, disqualifiziert sich bereist selbst. Das Klima kennt keine Krisen.

Die gesundheitliche Folgen durch Alkohol, oder fett- und zuckerhaltige Nahrung ist mit Abstand gesundheitsschädlicher in den Industrienationen, als es das Klima je vermag.

In den Schwellenländer sind Umweltverschmutzung, Unterernährung, unreines Wasser, mangelnde ärztliche Versorgung deutlich gesundheitsschädlicher sein als eine Herleitung zum Klima.";;4;9;2;7;4;1;3
SO_003_005;SO_003;221026;Die Klimakrise gefährdet unsere Gesundheit jetzt schon;459;1;1;1;2;1;1;2;2;"Ja, nee, Klima hin oder her, wir fahren lieber Kohle hoch, kaufen Gas und Öl und bauen LNG Terminals.

Auf gar keinen Fall nutzen wir klimafreundlichen Atomstrom. Dann lieber ""Klimakrise"".";;1;2;1;1;4;4;3
SO_003_006;SO_003;221026;Die Klimakrise gefährdet unsere Gesundheit jetzt schon;459;1;1;1;2;1;1;2;2;"In Indien (passend zum Bild aus Neu Delhi) ist Indian Coal der größte Arbeitgeber. Kohle ist dort einfach ssystemrelevant neben der Energieerzeugung. Weltweit nutzen wir mehr als 85% fossile im Primärenergiebereich.

Es ist naiv, zu glauben, dass global eine Änderung eintritt, weil D ein Vorbild bei der Energiewende ist. Ja, wir müssen was ändern, aber es ist Zeit für eine ehrliche Betrachtung, wo wir realistisch den Hebel ansetzen können und wo nicht";;1;3;1;9;4;4;3
SO_003_007;SO_003;221026;Die Klimakrise gefährdet unsere Gesundheit jetzt schon;459;1;1;1;2;1;1;2;2;In meiner Kindheit gab es noch Smog-Alarm, der Rhein war eine stinkende Brühe in der nichts lebte und es gab sauren Regen ... wir haben gewaltige Fortschritte gemachtt die ihresgleichen suchen, auch mit Nutzung fossiler Energien ... wenn ich mir allerdings das Bild aus Neu-Delhi ansehe gibt es wohl noch etliche Länder die erstmal unseren Standard erreichen müssten, damit wäre schon viel gewonnen.;;4;9;2;2;4;4;3
SO_003_008;SO_003;221026;Die Klimakrise gefährdet unsere Gesundheit jetzt schon;459;1;1;1;2;1;1;2;2;Es ist schon alles gesagt aber noch nicht von jedem.;;4;9;1;9;4;4;3
SO_003_009;SO_003;221026;Die Klimakrise gefährdet unsere Gesundheit jetzt schon;459;1;1;1;2;1;1;2;2;Noch größer als das Risiko eines Hitzetodes ist die Gefahr des Erfrierens. Man muss immer beide Seiten betrachten und sich nicht nur aussuchen, was am besten in das eigene Narrativ passt. Aber das ist wohl von Teilen der heutigen Wissenschaft zu viel verlangt.;;4;9;2;4;4;4;3
